시설ID,시도,시군구,품목명,품종,재배면적,시설유형,재배형태,단동/연동 구분,수집일,외부온도,외부습도,외부 일사량,외부풍향,외부풍속,외부강우,강우감지,내부온도,내부습도,내부CO2,내부 일사량,토양EC,토양PH,지온,지습,(양액)총배액,(양액)총급액,(양액)배액PH,(양액)공급PH,(양액)배액EC,(양액)공급EC,(양액)지온,(양액)지습,배기팬작동여부,CO2발생장치작동여부,보광등작동여부,난방기작동상태,난방기작동여부,유동팬작동상태,유동팬작동여부,보온커튼작동상태,보온커튼작동여부,차광커튼작동상태,차광커튼작동여부,우측삼중측창 작동여부,좌측삼중측창 작동여부,우측이중측창 작동여부,좌측이중측창 작동여부,우측일중측창 개도,우측일중측창 온도폭,우측일중측창 설정온도,우측일중측창 작동여부,우측일중측창 작동상태,좌측일중측창 개도,좌측일중측창 온도폭,좌측일중측창 설정온도,좌측일중측창 작동여부,좌측일중측창 작동상태,측창,우측이중천창 작동여부,좌측이중천창 작동여부,우측일중천창 개도,우측일중천창 온도폭,우측일중천창 설정온도,우측일중천창 작동여부,우측일중천창 작동상태,좌측일중천창 개도,좌측일중천창 온도폭,좌측일중천창 설정온도,좌측일중천창 작동여부,좌측일중천창 작동상태,천창,조사일,주차,생장길이,화방높이,줄기직경,엽장,엽폭,엽수,개화군,착과군,열매수,최종화방차수
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-16 04:00:00,18,,0,,0,,0,21,97,614,,,,0,,,,,,,,,0,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-16 05:00:00,18,,5,,0,,0,20,96,634,,,,0,,,,,,,,,0,,,,,,,,,,16,,,,,,,,,,,,,,0,,,0,0,,,,7,,,,,22,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-16 06:00:00,18,,46,,0,,0,21,96,637,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,18,,,,,22,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-16 07:00:00,21,,287,,0,,0,23,92,472,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,36,,,,,53,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-16 08:00:00,23,,395,,1,,0,23,89,385,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,6,,,0,0,,,,41,,,,,68,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-16 09:00:00,23,,621,,2,,0,25,88,383,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,34,,,0,0,,,,40,,,,,70,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-16 10:00:00,24,,557,,2,,0,25,89,385,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,40,,,0,0,,,,40,,,,,70,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-16 11:00:00,23,,781,,1,,0,25,91,382,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,32,,,0,0,,,,40,,,,,70,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-16 12:00:00,24,,"1,005",,2,,0,26,88,382,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,48,,,0,0,,,,50,,,,,98,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-16 13:00:00,25,,795,,2,,0,26,88,381,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,52,,,0,0,,,,50,,,,,98,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-16 14:00:00,25,,443,,1,,0,26,89,381,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,50,,,0,0,,,,50,,,,,82,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-16 15:00:00,25,,357,,1,,0,27,88,376,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,54,,,0,0,,,,50,,,,,94,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-16 16:00:00,24,,215,,1,,0,27,89,375,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,42,,,0,0,,,,50,,,,,99,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-16 17:00:00,24,,152,,1,,0,27,89,378,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,50,,,,,71,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-16 18:00:00,23,,99,,1,,0,26,91,378,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,18,,,,,10,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-16 19:00:00,23,,21,,1,,0,27,95,381,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-16 20:00:00,21,,0,,0,,0,25,97,411,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-16 21:00:00,21,,0,,0,,0,25,97,446,,,,0,,,,,,,,,0,,,,,,,,,,56,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-16 22:00:00,20,,0,,0,,0,23,97,474,,,,0,,,,,,,,,0,,,,,,,,,,40,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-17 08:00:00,,,,,,,,,,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-17 16:00:00,,,,,,,,,,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-18 00:00:00,19,,0,,0,,0,23,97,562,,,,0,,,,,,,,,0,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-06-18,23주차,,,10,38,76,7,,1,6,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-18 01:00:00,19,,0,,0,,1,23,97,583,,,,0,,,,,,,,,0,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-06-18,23주차,,,10,38,76,7,,1,6,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-18 02:00:00,19,,0,,0,,1,22,98,603,,,,0,,,,,,,,,0,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-06-18,23주차,,,10,38,76,7,,1,6,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-18 03:00:00,19,,0,,0,,1,22,98,625,,,,0,,,,,,,,,0,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-06-18,23주차,,,10,38,76,7,,1,6,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-18 04:00:00,19,,0,,0,,1,22,97,645,,,,0,,,,,,,,,0,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-06-18,23주차,,,10,38,76,7,,1,6,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-18 05:00:00,19,,2,,0,,0,22,98,660,,,,0,,,,,,,,,0,,,,,,,,,,16,,,,,,,,,,,,,,0,,,0,0,,,,19,,,,,7,,,2021-06-18,23주차,,,10,38,76,7,,1,6,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-18 06:00:00,19,,12,,0,,0,22,97,585,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,10,,,,,30,,,2021-06-18,23주차,,,10,38,76,7,,1,6,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-18 07:00:00,19,,43,,0,,0,22,97,485,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,51,,,,,37,,,2021-06-18,23주차,,,10,38,76,7,,1,6,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-18 08:00:00,19,,92,,0,,0,21,97,400,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,40,,,,,70,,,2021-06-18,23주차,,,10,38,76,7,,1,6,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-18 09:00:00,21,,226,,0,,0,22,94,387,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,5,,,0,0,,,,40,,,,,70,,,2021-06-18,23주차,,,10,38,76,7,,1,6,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-18 10:00:00,21,,206,,0,,0,23,94,381,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,25,,,0,0,,,,64,,,,,45,,,2021-06-18,23주차,,,10,38,76,7,,1,6,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-18 11:00:00,22,,189,,0,,0,23,94,381,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,38,,,0,0,,,,70,,,,,40,,,2021-06-18,23주차,,,10,38,76,7,,1,6,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-18 12:00:00,22,,264,,0,,0,24,92,380,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,53,,,0,0,,,,91,,,,,55,,,2021-06-18,23주차,,,10,38,76,7,,1,6,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-18 13:00:00,23,,343,,0,,0,24,93,379,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,55,,,0,0,,,,84,,,,,64,,,2021-06-18,23주차,,,10,38,76,7,,1,6,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-18 14:00:00,23,,180,,0,,0,24,94,379,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,30,,,0,0,,,,50,,,,,100,,,2021-06-18,23주차,,,10,38,76,7,,1,6,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-18 15:00:00,22,,105,,0,,0,24,95,380,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,23,,,0,0,,,,54,,,,,35,,,2021-06-18,23주차,,,10,38,76,7,,1,6,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-18 16:00:00,22,,69,,0,,0,24,96,381,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,24,,,0,0,,,,75,,,,,73,,,2021-06-18,23주차,,,10,38,76,7,,1,6,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-18 17:00:00,22,,123,,0,,0,26,95,364,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,50,,,,,73,,,2021-06-18,23주차,,,10,38,76,7,,1,6,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-18 18:00:00,22,,41,,1,,0,25,97,378,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,11,,,,,17,,,2021-06-18,23주차,,,10,38,76,7,,1,6,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-18 19:00:00,22,,31,,0,,0,25,97,388,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-06-18,23주차,,,10,38,76,7,,1,6,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-18 20:00:00,21,,0,,0,,0,24,97,418,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-06-18,23주차,,,10,38,76,7,,1,6,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-18 21:00:00,20,,0,,0,,0,23,97,443,,,,0,,,,,,,,,0,,,,,,,,,,56,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-06-18,23주차,,,10,38,76,7,,1,6,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-18 22:00:00,19,,0,,0,,0,23,97,469,,,,0,,,,,,,,,0,,,,,,,,,,40,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-06-18,23주차,,,10,38,76,7,,1,6,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-19 00:00:00,18,,0,,0,,0,21,96,526,,,,0,,,,,,,,,0,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-19 01:00:00,18,,0,,0,,0,21,96,552,,,,0,,,,,,,,,0,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-19 02:00:00,17,,0,,0,,0,21,97,575,,,,0,,,,,,,,,0,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-19 03:00:00,17,,0,,0,,0,21,97,596,,,,0,,,,,,,,,0,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-19 04:00:00,17,,0,,0,,0,21,97,616,,,,0,,,,,,,,,0,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-19 05:00:00,17,,2,,0,,0,21,97,634,,,,0,,,,,,,,,0,,,,,,,,,,16,,,,,,,,,,,,,,0,,,0,0,,,,22,,,,,7,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-19 06:00:00,17,,37,,1,,0,21,97,638,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,17,,,,,22,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-19 07:00:00,17,,90,,0,,0,21,95,465,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,52,,,,,37,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-19 08:00:00,18,,166,,0,,0,21,94,400,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,70,,,,,40,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-19 09:00:00,22,,704,,0,,0,22,92,392,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,6,,,0,0,,,,40,,,,,70,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-19 10:00:00,24,,840,,1,,0,24,90,389,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,38,,,0,0,,,,51,,,,,59,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-19 11:00:00,26,,950,,0,,0,25,89,384,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,67,,,0,0,,,,61,,,,,47,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-19 12:00:00,27,,820,,0,,0,26,88,379,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,100,,,0,0,,,,98,,,,,50,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-19 13:00:00,27,,816,,1,,0,27,87,376,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,98,,,0,0,,,,93,,,,,52,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-19 14:00:00,28,,641,,1,,0,27,88,377,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,100,,,0,0,,,,100,,,,,50,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-19 15:00:00,29,,647,,0,,0,27,88,377,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,100,,,0,0,,,,100,,,,,50,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-19 16:00:00,28,,528,,1,,0,28,87,377,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,70,,,0,0,,,,100,,,,,50,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-19 17:00:00,27,,344,,1,,0,28,86,377,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,73,,,,,50,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-19 18:00:00,26,,157,,1,,0,28,89,374,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,11,,,,,19,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-19 19:00:00,24,,24,,0,,0,26,92,389,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-19 20:00:00,22,,0,,0,,0,25,94,414,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-19 21:00:00,21,,0,,0,,0,24,96,440,,,,0,,,,,,,,,0,,,,,,,,,,56,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-19 22:00:00,20,,0,,0,,0,23,97,469,,,,0,,,,,,,,,0,,,,,,,,,,40,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-20 00:00:00,18,,0,,0,,0,22,96,516,,,,0,,,,,,,,,0,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-20 01:00:00,18,,0,,0,,0,21,97,539,,,,0,,,,,,,,,0,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-20 02:00:00,17,,0,,0,,0,21,97,555,,,,0,,,,,,,,,0,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-20 03:00:00,17,,0,,0,,0,21,97,570,,,,0,,,,,,,,,0,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-20 04:00:00,16,,0,,0,,0,21,97,583,,,,0,,,,,,,,,0,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-20 05:00:00,16,,3,,0,,0,21,97,569,,,,0,,,,,,,,,0,,,,,,,,,,16,,,,,,,,,,,,,,0,,,0,0,,,,22,,,,,7,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-20 06:00:00,16,,91,,0,,0,21,95,495,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,30,,,,,10,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-20 07:00:00,17,,241,,0,,0,22,93,432,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,52,,,,,36,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-20 08:00:00,19,,485,,0,,0,25,90,412,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,20,,,0,0,,,,51,,,,,58,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-20 09:00:00,24,,630,,0,,0,25,90,402,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,66,,,0,0,,,,51,,,,,58,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-20 10:00:00,27,,816,,0,,0,25,89,388,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,70,,,0,0,,,,54,,,,,55,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-20 11:00:00,29,,904,,1,,0,27,87,382,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,75,,,0,0,,,,45,,,,,64,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-20 12:00:00,29,,924,,1,,0,29,86,379,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,80,,,0,0,,,,50,,,,,98,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-20 13:00:00,30,,898,,1,,0,29,85,377,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,80,,,0,0,,,,50,,,,,100,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-20 14:00:00,30,,767,,1,,0,29,86,378,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,80,,,0,0,,,,50,,,,,100,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-20 15:00:00,30,,618,,1,,0,29,86,380,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,80,,,0,0,,,,50,,,,,100,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-20 16:00:00,30,,516,,1,,0,30,85,375,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,56,,,0,0,,,,50,,,,,100,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-20 17:00:00,29,,258,,1,,0,31,85,369,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,50,,,,,73,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-20 18:00:00,27,,110,,0,,0,29,87,372,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,17,,,,,13,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-20 19:00:00,24,,29,,0,,0,27,90,381,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-20 20:00:00,21,,0,,0,,0,25,94,406,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-20 21:00:00,19,,0,,0,,0,23,95,424,,,,0,,,,,,,,,0,,,,,,,,,,56,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-20 22:00:00,17,,0,,0,,0,22,95,442,,,,0,,,,,,,,,0,,,,,,,,,,40,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-21 00:00:00,16,,0,,0,,0,21,95,489,,,,0,,,,,,,,,0,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-21 01:00:00,16,,0,,0,,0,21,95,509,,,,0,,,,,,,,,0,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-21 02:00:00,16,,0,,0,,0,20,95,527,,,,0,,,,,,,,,0,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-21 03:00:00,15,,0,,0,,0,19,95,544,,,,0,,,,,,,,,0,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-21 04:00:00,14,,0,,0,,0,19,95,560,,,,0,,,,,,,,,0,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-21 05:00:00,14,,6,,0,,0,18,95,562,,,,0,,,,,,,,,0,,,,,,,,,,16,,,,,,,,,,,,,,0,,,0,0,,,,17,,,,,12,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-06-21 06:00:00,15,,65,,0,,0,19,95,516,,,,0,,,,,,,,,0,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,30,,,,,10,,,,,,,,,,,,,,
